"State","Postcode"
"Wilayah Persekutuan","51990"
"Wilayah Persekutuan","52000"
"Wilayah Persekutuan","52100"
"Wilayah Persekutuan","52200"
"Wilayah Persekutuan","53000"
"Wilayah Persekutuan","53100"
"Wilayah Persekutuan","53200"
"Wilayah Persekutuan","53300"
"Wilayah Persekutuan","53700"
"Wilayah Persekutuan","53800"
"Wilayah Persekutuan","53990"
"Wilayah Persekutuan","54000"
"Wilayah Persekutuan","54100"
"Wilayah Persekutuan","54200"
"Wilayah Persekutuan","55000"
"Wilayah Persekutuan","55100"
"Wilayah Persekutuan","55200"
"Wilayah Persekutuan","55300"
"Wilayah Persekutuan","55700"
"Wilayah Persekutuan","55710"
"Wilayah Persekutuan","55720"
"Wilayah Persekutuan","55900"
"Wilayah Persekutuan","55902"
"Wilayah Persekutuan","55904"
"Wilayah Persekutuan","55906"
"Wilayah Persekutuan","55908"
"Wilayah Persekutuan","55910"
"Wilayah Persekutuan","55912"
"Wilayah Persekutuan","55914"
"Wilayah Persekutuan","55916"
"Wilayah Persekutuan","55918"
"Wilayah Persekutuan","55920"
"Wilayah Persekutuan","55922"
"Wilayah Persekutuan","55924"
"Wilayah Persekutuan","55926"
"Wilayah Persekutuan","55928"
"Wilayah Persekutuan","55930"
"Wilayah Persekutuan","55932"
"Wilayah Persekutuan","55934"
"Wilayah Persekutuan","55990"
"Wilayah Persekutuan","56000"
"Wilayah Persekutuan","56100"
"Wilayah Persekutuan","57000"
"Wilayah Persekutuan","57100"
"Wilayah Persekutuan","57700"
"Wilayah Persekutuan","57990"
"Wilayah Persekutuan","58000"
"Wilayah Persekutuan","58100"
"Wilayah Persekutuan","58200"
"Wilayah Persekutuan","58700"
"Wilayah Persekutuan","58990"
"Wilayah Persekutuan","59000"
"Wilayah Persekutuan","59100"
"Wilayah Persekutuan","59200"
"Wilayah Persekutuan","59700"
"Wilayah Persekutuan","59800"
"Wilayah Persekutuan","59990"
"Wilayah Persekutuan","60000"
"Wilayah Persekutuan","62000"
"Wilayah Persekutuan","62050"
"Wilayah Persekutuan","62100"
"Wilayah Persekutuan","62150"
"Wilayah Persekutuan","62200"
"Wilayah Persekutuan","62250"
"Wilayah Persekutuan","62300"
"Wilayah Persekutuan","62502"
"Wilayah Persekutuan","62503"
"Wilayah Persekutuan","62504"
"Wilayah Persekutuan","62505"
"Wilayah Persekutuan","62510"
"Wilayah Persekutuan","62512"
"Wilayah Persekutuan","62514"
"Wilayah Persekutuan","62516"
"Wilayah Persekutuan","62518"
"Wilayah Persekutuan","62519"
"Wilayah Persekutuan","62520"
"Wilayah Persekutuan","62524"
"Wilayah Persekutuan","62526"
"Wilayah Persekutuan","62527"
"Wilayah Persekutuan","62529"
"Wilayah Persekutuan","62546"
"Wilayah Persekutuan","62582"
"Wilayah Persekutuan","62606"
"Wilayah Persekutuan","62616"
"Wilayah Persekutuan","62620"
"Wilayah Persekutuan","62662"
"Wilayah Persekutuan","62674"
"Wilayah Persekutuan","62675"
"Wilayah Persekutuan","62677"
"Wilayah Persekutuan","62690"
"Wilayah Persekutuan","87000"
"Wilayah Persekutuan","87007"
"Wilayah Persekutuan","87008"
